as_of,ticker,ep_date,days_since,stage,held,near,contracting,breakout,close,vs_ep_close_pct,ep_range_pct,recent_range_pct,base_high,today_change_pct,today_relvol,ep_change,ep_relvol
2026-08-14,AGL,2026-08-05,7,failed,False,False,True,False,96.9000015258789,-0.10152987578270267,0.19091327426241228,0.09545833748145287,103.87999725341797,0.08998874986150796,0.5670539138281073,0.1379,3.06
2026-08-14,APPS,2026-08-05,7,failed,False,True,True,False,12.4399995803833,-0.055429042648575844,0.16704637435040443,0.0753988464342716,15.34000015258789,-0.014263098796201579,0.581350847472189,0.3849,5.67
2026-08-14,BLMN,2026-08-05,7,failed,False,False,True,False,10.550000190734863,-0.10970465391441853,0.10379750686202852,0.05138864932340259,12.149999618530273,-0.02224279628977377,0.6906247900388054,0.3285,5.11
2026-08-14,DT,2026-08-05,7,failed,False,True,False,False,49.13999938964844,-0.03381834840861275,0.060263440619880045,0.04560572402591833,51.04999923706055,-0.03172414995766626,1.0669059508833443,0.1127,3.81
2026-08-14,HGTY,2026-08-05,7,failed,False,True,True,False,12.970000267028809,-0.040680486103018776,0.09763318075485294,0.034905248855425786,13.9399995803833,0.0015444369156949467,0.5569244694760133,0.1536,3.8
2026-08-14,AMRC,2026-08-04,8,failed,False,True,True,False,27.899999618530273,-0.0014316719671706446,0.16463852160140552,0.04549505032311083,28.440000534057617,0.003958211564558445,0.6320191498017844,0.2292,4.59
2026-08-14,ARVN,2026-08-04,8,failed,False,True,True,False,8.970000267028809,-0.0033333036634657365,0.14666663275824654,0.03256634605938493,9.119999885559082,-0.004439507307092638,0.5532969828455137,0.1166,4.29
2026-08-14,BLZE,2026-08-04,8,failed,False,True,True,False,19.020000457763672,-0.038908560997565456,0.21930267568520942,0.07988792865204493,20.90999984741211,-0.06901614421684066,0.603563832932874,0.2694,4.43
2026-08-14,DDD,2026-08-04,8,failed,False,True,True,False,3.7100000381469727,0.042134858926518914,0.18539328551656667,0.05220060401526202,3.9000000953674316,0.02486192139036225,0.6792029188885771,0.258,6.02
2026-08-14,DORM,2026-08-04,8,failed,False,True,True,False,136.38999938964844,-0.07719894063949195,0.10399184573632998,0.03425015206762267,147.55999755859375,0.024872238601227226,0.4253902719077517,0.1576,5.09
2026-08-14,HLMN,2026-08-04,8,failed,False,True,True,False,8.699999809265137,-0.08517354365110641,0.08675076649941767,0.034794317991096405,9.579999923706055,-0.011363679466167786,0.521197834174371,0.1444,3.66
2026-08-14,INVX,2026-08-04,8,failed,False,True,True,False,31.239999771118164,-0.012330047423212975,0.15586463890717545,0.03926584474087214,31.459999084472656,0.014944739253116346,1.0613930145020571,0.1177,3.36
2026-08-14,LIFE,2026-08-04,8,failed,False,False,True,False,34.02000045776367,0.23037978036587026,0.15804697982549382,0.06488185769492286,35.29999923706055,-0.02241375851716132,1.5388915133422538,0.2111,6.02
2026-08-14,BOW,2026-08-03,9,failed,False,True,True,False,33.5099983215332,-0.00534284097693849,0.04660135823156561,0.005790260058565047,34.61000061035156,0.0005970929251777335,0.768330704346345,0.1013,6.12
2026-08-14,AXTI,2026-07-31,10,failed,False,False,True,False,81.63999938964844,0.35098459337019117,0.22025479879823465,0.12079956150700147,90.38999938964844,0.05409945263401772,0.9159805114504952,0.2874,3.08
2026-08-14,BHC,2026-07-31,10,failed,False,True,True,False,6.510000228881836,-0.05515234324635587,0.13642961907631035,0.044783880042711444,7.300000190734863,0.026813891514585242,0.6902506576318997,0.1426,4.91
2026-08-14,CMCO,2026-07-30,11,failed,False,True,True,False,19.25,-0.06914894990682763,0.12137331682019532,0.04861098493940259,22.290000915527344,0.009438925435569567,0.43045868037632384,0.4145,3.54
2026-08-14,AVTR,2026-07-29,12,failed,False,True,True,False,13.65999984741211,-0.050069559200194846,0.06884560245058485,0.02512207595305176,14.59000015258789,-0.013718449734616889,0.3827454105882857,0.1578,3.28
2026-08-14,CBZ,2026-07-29,12,failed,False,True,True,False,54.459999084472656,-0.008014616196300839,0.014025508859060907,0.005867010587209142,55.560001373291016,-0.002564091457159856,0.9334735536002058,0.1756,10.74
2026-08-14,LAD,2026-07-29,12,failed,False,False,True,False,377.54998779296875,-0.11680083725588808,0.15210065346365723,0.023790803325694252,420.5899963378906,-0.0029314315174705508,0.31856684701446863,0.193,5.01
2026-08-14,CLS,2026-07-28,13,failed,False,True,True,False,335.04998779296875,-0.04326106192453849,0.09648774233892915,0.05750312712664363,378.989990234375,-0.036187949581867995,0.9864932158886603,0.1004,3.33
2026-08-14,IQV,2026-07-28,13,failed,False,True,True,False,236.66000366210938,-0.025849998831754872,0.06264921819276749,0.02712313906575291,251.36000061035156,-0.02012255930928586,0.6083592974309987,0.1394,3.31
2026-08-17,CACI,2026-08-06,7,basing,True,True,True,False,649.3400268554688,0.03268189625508211,0.15028865488039084,0.03339003307880361,683.3900146484375,-0.03161623746020781,0.7856429963268992,0.2138,3.04
2026-08-17,CHYM,2026-08-06,7,basing,True,True,True,False,31.450000762939453,0.006400024414062511,0.18079998779296874,0.03283740776528275,32.54999923706055,-0.017801364355883864,0.8798731412457257,0.2056,4.88
2026-08-17,CRON,2026-08-06,7,basing,True,True,True,False,3.1500000953674316,0.026058685297797535,0.07100975240734816,0.034973098392230756,3.309999942779541,0.0031847102322188903,1.1229674137548435,0.1287,5.07
2026-08-17,DCTH,2026-08-06,7,basing,True,False,True,False,17.049999237060547,0.10213309261533676,0.10471880139600163,0.039797234203914886,17.420000076293945,0.01912729848057393,0.8881525234097025,0.2249,5.99
2026-08-17,GCT,2026-08-06,7,basing,True,True,True,False,50.279998779296875,-0.04045806650473127,0.1826335766440362,0.03671366305765196,54.77000045776367,-0.03065356054230628,0.5206322893021279,0.1332,3.55
2026-08-17,GDRX,2026-08-06,7,basing,True,True,True,False,3.7200000286102295,0.0,0.1586021262450721,0.04649069224690615,3.890000104904175,-0.0026809625769762535,0.9620986457637146,0.1376,3.36
2026-08-17,HRTG,2026-08-06,7,basing,True,True,True,False,34.16999816894531,-0.02953709010421346,0.15194548482192483,0.031228918331155552,34.810001373291016,0.006183718790754522,0.6827070226152014,0.1647,3.3
2026-08-17,IOVA,2026-08-06,7,basing,True,False,True,False,7.099999904632568,0.1433172078934748,0.1223832121378629,0.06687568933399159,7.0,0.0171919606348383,0.8745969314311739,0.4309,3.76
2026-08-17,KRO,2026-08-06,7,basing,True,True,True,False,8.09000015258789,-0.017010862385831382,0.19684088122756316,0.07362084292816101,8.899999618530273,-0.044864238779323884,0.6615902824741196,0.3253,4.2
