perf_1w,perf_1m,perf_3m,perf_6m,perf_1w_pctile,perf_3m_pctile,rs_1m,rs_3m,rs_6m,h_score,rel_volume,adr_pct,market_cap,vcs,atr_from_sma50,ema21_atr_dist,sma50_dist,sma20_dist,sma200_dist,high_52w,change_pct,avg_volume,pp_count_10d,dcr_pct,vol_5d_50d,close,his,day,t,rs21,rs126,px21,px63,px126,dollar_vol
0.0130308412,0.1615728905,0.2348767665,-0.0464191487,0.6184,0.835,85,79,29,54,0.4182008783,4.7256,5720000000.0,12.4,2.7238,1.5294,0.1477337247,0.0854085718,0.2341281854,-0.0830233484,0.0074811753,546548.35,0.0,0.5479,,171.03,False,2026-08-11,HRI,100.0,96.03174603174604,100.0,100.0,96.82539682539682,93476164.30049999
0.4564130599,0.5352649077,0.6037909065,0.8015109057,0.9929,0.9578,98,95,95,75,2.6135654308,4.825,1160000000.0,2.5,6.6875,5.6931,0.4763906681,0.4327656882,0.7801848103,0.0,0.0065234106,771216.2,2.0,1.0,,52.46,False,2026-08-11,HZO,100.0,100.0,100.0,100.0,100.0,40458001.852
0.0798160399,0.438716661,0.7527447978,0.5626467665,0.8532,0.9717,98,97,90,85,0.670867034,5.093,3080000000.0,9.2,6.0442,3.5516,0.4447372525,0.2542820258,0.2971606075,-0.1673273609,0.0302012937,841910.5,3.0,0.9745,,39.91,False,2026-08-11,INTA,100.0,100.0,100.0,100.0,100.0,33600648.055
0.0523509329,0.1437185538,0.1199259843,0.0409663105,0.7843,0.704,82,61,43,57,1.7712317432,3.5631,99610000000.0,9.6,3.4454,2.2811,0.1399453045,0.0914273433,0.0450941673,-0.2651254304,0.0687662454,4691501.85,5.0,0.9518,,110.97,False,2026-08-11,KKR,100.0,87.3015873015873,100.0,100.0,100.0,520615960.29449993
0.1094804536,0.0656592067,0.2359241822,0.4453713595,0.9021,0.8364,62,79,86,53,1.5069210198,4.9654,6420000000.0,36.4,2.5895,1.6677,0.1475490259,0.0891745056,0.2723670477,-0.0464772311,0.0269245454,305189.85,1.0,0.3708,,83.91,False,2026-08-11,LB,100.0,90.47619047619048,100.0,100.0,100.0,25608480.3135
0.0643204735,0.1236387765,0.2636888163,0.0409495857,0.8176,0.8574,78,82,43,71,0.7730406466,3.8709,6640000000.0,5.4,3.6656,2.2107,0.1653556568,0.1074281719,0.0736579454,-0.3132341313,0.0162225193,12759344.6,1.0,0.6446,,17.54,True,2026-08-11,LYFT,100.0,99.20634920634922,100.0,100.0,100.0,223798904.28399998
0.1668615707,0.2741462458,0.4225187935,0.1640778039,0.9495,0.9245,94,91,65,77,1.2503336548,4.7538,35320000000.0,5.2,4.4943,3.829,0.2716978708,0.2820131169,0.3075840177,-0.0125022431,0.053975543,1412387.8,5.0,0.9906,,439.16,True,2026-08-11,MDB,100.0,100.0,100.0,100.0,100.0,620264226.248
0.046292973,0.1213178744,0.5646295653,1.5853441814,0.7651,0.9519,78,94,98,84,0.6638702727,5.212,7360000000.0,31.4,3.0445,1.4735,0.1886077794,0.0918217222,,-0.0317938046,0.0087168758,2921143.0,1.0,0.7064,,28.93,False,2026-08-11,NAVN,95.23809523809523,99.20634920634922,95.23809523809523,98.4126984126984,99.20634920634922,84508666.99
0.2792184302,0.2294297438,0.3416541772,0.7476340268,0.9779,0.9002,92,88,94,60,1.4676173661,5.1779,3630000000.0,4.6,4.7383,3.7148,0.3251051829,0.264640238,0.6754076923,-0.0206664399,0.0061468958,2159652.15,4.0,0.5706,,36.01,False,2026-08-11,NESR,100.0,100.0,100.0,100.0,100.0,77769073.9215
0.047822263,0.089511983,0.643396393,0.7055784449,0.7704,0.9632,70,96,93,82,1.4350340607,5.5622,109310000000.0,29.0,2.7492,1.482,0.1805194564,0.0957168328,0.4197032032,-0.0546916182,-0.0116552212,3895902.65,3.0,0.6278,,306.97,False,2026-08-11,NET,95.23809523809523,99.20634920634922,95.23809523809523,98.4126984126984,99.20634920634922,1195925236.4705
0.076062149,0.2603323134,0.734658731,0.6012517484,0.8443,0.9703,93,97,91,82,0.8044851876,4.3004,4430000000.0,10.2,4.7816,2.8427,0.2588565882,0.17360304,0.6302008578,-0.0322477171,-0.0244927518,474272.25,4.0,0.0363,,150.95,False,2026-08-11,NSIT,95.23809523809523,99.20634920634922,95.23809523809523,98.4126984126984,99.20634920634922,71591396.13749999
0.063611976,0.1370380851,0.7127488615,0.8940977139,0.8162,0.9689,81,97,96,83,0.8294538624,4.0329,38950000000.0,26.2,3.7636,2.3945,0.1789443699,0.1277601644,0.6165338531,-0.0187867848,-0.0012580515,2427672.1,2.0,0.6274,,198.47,True,2026-08-11,NTAP,100.0,100.0,95.23809523809523,98.4126984126984,99.20634920634922,481820081.68700004
0.093039803,0.0784863244,0.4236817526,0.2594108025,0.8751,0.9251,67,91,77,77,1.0851730509,5.711,6220000000.0,16.3,4.2845,2.4146,0.3239507187,0.1700530567,0.1233166943,-0.4501607549,-0.0178685215,4599714.3,2.0,0.6667,,15.39,False,2026-08-11,NTSK,95.23809523809523,99.20634920634922,95.23809523809523,98.4126984126984,99.20634920634922,70789603.077
0.3061858138,0.4199662338,0.3126124427,0.4853340326,0.9818,0.8856,98,86,88,64,2.0868677909,5.1151,36360000000.0,3.0,5.8419,4.7418,0.4261611172,0.3861097248,0.473259259,-0.0019162249,0.1163502093,2629741.1,2.0,0.9794,,109.38,True,2026-08-11,P,100.0,100.0,100.0,100.0,100.0,287641081.518
0.0582914684,0.0875909543,0.780148316,1.3188931214,0.8021,0.9737,69,97,98,83,0.9026145355,4.0247,312800000000.0,29.6,4.0953,2.364,0.1973529375,0.1094890256,0.7459576418,-0.0087810545,-0.0032204985,6151920.65,3.0,0.6983,,383.8,False,2026-08-11,PANW,95.23809523809523,99.20634920634922,95.23809523809523,98.4126984126984,99.20634920634922,2361107145.4700003
0.1374819547,0.3165829832,0.5704295612,0.2138996524,0.9293,0.9527,96,95,72,80,0.8079351724,5.0612,8140000000.000001,0.3,4.9637,3.2421,0.3355082274,0.2332797479,0.2343498088,-0.207661283,0.0083386859,80173421.35,0.0,0.5,,15.72,True,2026-08-11,PATH,100.0,100.0,100.0,100.0,100.0,1260326183.622
0.0152500153,0.4359971579,0.5301431503,0.6070439206,0.6291,0.9459,98,94,91,84,0.6765460315,5.8448,5110000000.0,12.8,5.4082,2.4524,0.4622009908,0.1890087899,0.4358194921,-0.1037298747,0.041549086,1221448.3,2.0,0.9183,,40.61,False,2026-08-11,PAY,95.23809523809523,99.20634920634922,95.23809523809523,98.4126984126984,99.20634920634922,49603015.463
0.0201149617,0.3898299328,0.3973274762,0.7724203333,0.6547,0.919,97,91,94,59,0.6933853142,6.0633,2350000000.0,0.2,3.7727,3.0097,0.2966021296,0.3059628719,0.6572761233,-0.0326559577,0.0392105655,107937.1,0.0,0.5161,,480.77,False,2026-08-11,PLPC,100.0,100.0,100.0,100.0,100.0,51892919.567
0.0276125378,0.1473921713,1.0895471795,0.6607284467,0.6909,0.987,83,98,92,83,0.8474378083,5.4595,6510000000.0,11.9,4.8678,2.8001,0.3619439573,0.2076533997,0.5621850004,-0.0656445181,0.0135091198,836389.4,1.0,0.8598,,188.31,False,2026-08-11,QLYS,100.0,100.0,100.0,100.0,100.0,157500487.914
0.1429077125,0.1008517541,0.6029435811,0.7361633016,0.9327,0.9576,73,95,94,82,1.2985399734,4.8857,19950000000.0,7.3,3.9807,3.1531,0.2414445037,0.2231840956,0.4501372313,-0.0302150749,-0.010009226,2694885.85,3.0,0.3266,,96.93,False,2026-08-11,RBRK,95.23809523809523,99.20634920634922,95.23809523809523,98.4126984126984,99.20634920634922,261215285.44050002
0.0341455666,0.5394495922,0.520815319,1.2057535255,0.7252,0.9441,99,93,97,86,0.3692542744,4.7851,5300000000.0,8.8,6.2484,3.158,0.4265169968,0.224651607,0.7555936111,-0.0230946306,-0.0101403702,2635758.25,3.0,0.4508,,63.45,False,2026-08-11,RNG,95.23809523809523,99.20634920634922,95.23809523809523,98.4126984126984,99.20634920634922,167238860.9625
0.0695237659,0.1275099899,0.4269377008,0.6358339281,0.8308,0.9258,79,91,92,81,1.6497407759,4.0811,7700000000.0,13.9,5.1823,2.9302,0.268224338,0.1455384474,0.4364103257,-0.0068538885,0.0103463584,6537248.25,3.0,0.7867,,22.46,True,2026-08-11,S,100.0,100.0,100.0,100.0,100.0,146826595.695
0.0664977956,0.1727019885,0.3472000122,0.0794871629,0.8243,0.9028,86,88,51,63,0.8559373052,4.364,1580000000.0,24.4,3.3442,1.6933,0.1708755253,0.0877850404,0.1513270452,-0.0602678526,0.0053731434,1493909.65,2.0,0.3077,,16.84,False,2026-08-11,SBH,100.0,83.33333333333334,100.0,100.0,100.0,25157438.505999997
0.1444607982,0.2033122281,0.3696104885,0.1604164156,0.9342,0.9116,89,90,65,77,3.0221429672,3.811,74560000000.0,24.1,6.2274,4.2931,0.3111821262,0.2068735511,0.2077486072,-0.3401405294,0.145557413,4868782.9,3.0,0.942,,131.51,False,2026-08-11,SE,100.0,100.0,100.0,100.0,100.0,640293639.179
0.0580282501,0.2142743495,0.5285457353,0.1993870102,0.8009,0.9457,91,94,70,80,0.4992832575,4.8977,196350000000.0,0.9,4.2648,2.7339,0.2640268006,0.1825282444,0.1513208822,-0.1623579858,-0.0165613622,11766639.3,4.0,0.3052,,152.61,False,2026-08-11,SHOP,95.23809523809523,98.4126984126984,95.23809523809523,98.4126984126984,99.20634920634922,1795706823.5730002
0.0330188063,0.1564533687,0.3653761998,0.0449400277,0.7192,0.9092,84,89,44,70,0.5966894847,3.9891,5110000000.0,13.4,3.147,2.1809,0.1435586744,0.1119376414,0.1528869693,-0.0504184743,0.0126895401,662706.5,4.0,0.601,,94.17,False,2026-08-11,SKY,95.23809523809523,84.92063492063492,95.23809523809523,98.4126984126984,93.65079365079364,62407071.105000004
0.0305858659,0.2521181763,0.7312054823,0.5819284697,0.7056,0.9701,93,97,90,86,0.9263790812,3.5322,26440000000.0,16.2,5.9942,3.333,0.2685914909,0.155487092,0.5657091693,-0.0185127524,0.008110837,1793167.65,2.0,0.5426,,187.68,False,2026-08-11,SN,100.0,100.0,100.0,100.0,100.0,336541704.552
0.0546017501,0.2109154588,1.1985789186,0.830101935,0.7914,0.9888,90,99,95,86,0.6652346062,4.2411,115810000000.0,26.3,4.8308,2.6614,0.257667109,0.1455155612,0.5663689358,-0.0186783711,-0.0016731328,5028791.3,3.0,0.6116,,334.14,True,2026-08-11,SNOW,100.0,100.0,95.23809523809523,98.4126984126984,99.20634920634922,1680320324.9819999
0.359689395,0.7296811705,0.8127059039,0.6582006551,0.9891,0.9765,99,98,92,86,0.8394589331,5.9483,39100000000.0,0.3,6.3587,4.6602,0.6083154959,0.4613916474,0.4281106629,-0.1626086857,0.0145519641,5240405.25,5.0,0.7093,,154.08,True,2026-08-11,TEAM,100.0,100.0,100.0,100.0,100.0,807441640.9200001
0.0782395313,0.1066499281,0.1122320159,0.0756097439,0.8494,0.6932,74,59,51,52,0.8278301718,5.6148,3220000000.0,0.9,3.2167,2.3918,0.2204233703,0.180801888,0.3234995763,-0.0464865195,0.005701167,6407422.9,1.0,0.625,,8.82,False,2026-08-11,TGB,100.0,88.09523809523809,100.0,100.0,99.20634920634922,56513469.97800001
0.0218497039,0.1036334553,0.5372173807,0.3669965107,0.6661,0.9468,74,94,83,81,1.6442404803,5.4219,8430000000.0,21.1,2.7737,1.5197,0.1770063575,0.1083455007,0.1269771297,-0.2633552716,0.0172632065,1382639.6,2.0,0.5704,,88.39,False,2026-08-11,TTAN,95.23809523809523,95.23809523809523,100.0,100.0,100.0,122211514.244
0.3246558086,0.1749988284,0.3276792124,1.1551868672,0.9843,0.8934,87,87,97,82,1.1411201386,5.2305,39310000000.0,5.6,3.739,3.4322,0.2431129594,0.2558665405,0.6679526102,-0.0092993546,0.0235543447,2328902.9,1.0,0.8315,,255.95,True,2026-08-11,TWLO,100.0,100.0,100.0,100.0,100.0,596082697.255
0.2368197751,0.3817322498,0.6345006961,0.5096352284,0.9719,0.9616,97,96,89,85,0.8933944247,5.0123,19310000000.0,0.3,5.9718,4.0099,0.4271864557,0.3072693521,0.3917506618,-0.1587728159,0.0178654405,11357815.45,8.0,0.9888,,43.87,False,2026-08-11,U,100.0,100.0,100.0,100.0,100.0,498267363.7914999
0.1638576732,0.3315479651,0.760623287,0.1923261465,0.9466,0.9728,96,97,69,81,1.0036888252,5.7701,2020000000.0,17.5,4.8609,3.0115,0.3898051559,0.2381094982,0.0715863957,-0.5585153613,0.0664951171,863025.45,4.0,0.8434,,24.86,True,2026-08-11,VIA,100.0,100.0,100.0,100.0,100.0,21454812.687
0.0711994369,0.0787640663,0.3220977191,0.6376780982,0.835,0.89,67,87,92,78,0.745776718,3.5798,93270000000.0,47.4,3.9269,1.9068,0.1635693384,0.0579024846,0.4604367619,-0.0014019985,0.028480714,2864602.7,1.0,0.9568,,323.92,False,2026-08-11,VLO,95.23809523809523,99.20634920634922,100.0,100.0,100.0,927902106.5840001
0.1208343329,0.1598081886,0.3283697461,0.1457202192,0.9137,0.8938,84,87,62,60,1.2087281652,4.8827,6790000000.0,17.9,3.1208,2.6116,0.179768345,0.1786726049,0.2492317569,-0.002948013,0.0930706143,438820.75,1.0,0.9574,,241.82,False,2026-08-11,VSEC,100.0,82.53968253968253,100.0,100.0,100.0,106115633.765
0.0622949187,0.2965453647,0.5281571411,0.1829929474,0.8128,0.9455,95,94,68,80,0.6826844694,5.0781,44770000000.0,9.5,4.1954,2.323,0.2707201265,0.1575166714,0.1095261802,-0.2744846914,-0.0158531849,4393224.3,1.0,0.3461,,181.27,False,2026-08-11,WDAY,95.23809523809523,99.20634920634922,95.23809523809523,98.4126984126984,99.20634920634922,796359768.8610001
0.0381311355,0.472684707,0.5842673733,0.4930038065,0.7395,0.955,98,95,88,63,0.6260180096,3.7843,18120000000.0,0.6,7.7938,4.6349,0.4183152416,0.2684084891,0.5404351069,-0.0053131124,0.013171845,877171.25,2.0,0.7684,,383.06,False,2026-08-11,ZBRA,100.0,100.0,100.0,100.0,100.0,336009219.025
0.0768378259,0.2938303919,0.7938461304,0.6977285666,0.8459,0.9749,95,97,93,84,0.9725378504,5.6037,7320000000.0,1.3,4.5754,3.3522,0.3447928919,0.2752367712,0.5259343209,-0.001028125,0.0584603722,9448969.0,3.0,0.9862,,29.15,True,2026-08-11,ZETA,100.0,100.0,100.0,100.0,100.0,275437446.34999996
0.0532185083,0.1726863144,0.2540736916,0.2325029617,0.8439,0.8455,84,80,71,77,0.7601978013,4.0002,2220000000.0,23.1,4.1574,2.3813,0.1994782209,0.1249154555,0.1202941808,-0.2272219725,0.02820394,1292913.5,3.0,0.8471,,20.78,True,2026-08-13,ALKT,100.0,97.61904761904762,100.0,100.0,100.0,26866742.53
0.1811722842,0.3796680204,1.2240802924,0.9821162616,0.9705,0.9886,96,99,95,87,1.316736035,5.1577,1660000000.0,3.9,6.7195,4.2341,0.5303891706,0.3268818387,0.5415955717,-0.0016513556,0.0743134142,2264818.4,5.0,0.9754,,13.3,True,2026-08-13,AMPL,100.0,100.0,100.0,100.0,100.0,30122084.72
0.0792388673,0.2079971409,0.3775793145,0.5069567975,0.8935,0.9056,88,88,87,79,0.9988634535,5.2363,256810000000.0,7.2,2.8341,1.6537,0.1742655484,0.1172534161,0.375371683,-0.0524454572,-0.0326841087,7906979.65,3.0,0.0107,,203.62,False,2026-08-13,ANET,95.23809523809523,99.20634920634922,95.23809523809523,98.4126984126984,99.20634920634922,1610019196.3330002
0.0263157672,0.1337965989,0.2783279289,0.1097992746,0.7328,0.8599,79,82,53,73,0.8553712454,4.7193,7220000000.0,14.9,3.2867,1.7082,0.183582692,0.0997095354,0.0673047764,-0.2935736521,0.0365909274,472539.85,2.0,0.8011,,203.97,False,2026-08-13,APPF,95.23809523809523,91.26984126984127,100.0,100.0,100.0,96383953.20449999
0.0684179842,0.4120564523,0.9255983165,0.6537086555,0.8788,0.9817,97,98,91,84,0.7571791548,5.8023,2650000000.0,2.3,5.3079,3.2878,0.4450482828,0.2872819142,0.3140946789,-0.1964654065,0.0628948491,936915.65,2.0,0.9622,,37.01,False,2026-08-13,APPN,100.0,100.0,100.0,100.0,100.0,34675248.2065
0.0920715402,0.2423108326,0.2207305285,0.1169478664,0.9117,0.8166,91,76,54,63,1.1482049778,3.7116,49360000000.0,5.2,4.1331,2.8038,0.181197581,0.1295143384,0.1319420848,-0.1926600742,0.0498769971,2462555.95,5.0,0.9449,,149.45,True,2026-08-13,ARES,100.0,98.4126984126984,100.0,100.0,100.0,368028986.7275
0.5658106075,0.4625187411,0.460329396,0.7129060264,0.9959,0.9293,98,91,92,84,12.7703333496,6.3338,4260000000.0,9.9,4.8676,4.9146,0.4457206501,0.4657050664,0.4429352894,-0.3598031178,0.4335048289,5409101.4,2.0,0.3529,,19.51,False,2026-08-13,ARX,100.0,100.0,100.0,100.0,100.0,105531568.31400001
0.0658746913,0.2918848244,0.6987951778,0.3107569204,0.8729,0.9671,94,96,78,83,1.2961531541,6.129,2280000000.0,19.8,3.6024,2.3159,0.2833515285,0.1952046407,0.0826938873,-0.3717377555,0.0978865558,5507343.0,0.0,0.9912,,9.87,True,2026-08-13,ASAN,100.0,100.0,100.0,100.0,100.0,54357475.41
0.1911254098,0.285714316,0.5310770636,0.4930562598,0.9728,0.9437,93,93,86,67,2.3391202767,5.6202,3970000000.0,9.9,3.5586,3.2059,0.2500012949,0.2634982586,0.5879666234,-0.0195849936,0.0537035073,648059.45,2.0,0.804,,92.61,False,2026-08-13,ATRO,100.0,100.0,100.0,100.0,100.0,60016785.6645
0.1161207791,0.4875283832,0.5797711503,0.4716769424,0.9365,0.9518,98,94,86,67,1.4912927062,6.4034,6060000000.0,0.1,4.6855,3.0325,0.4286336468,0.2806871847,,-0.3356962083,0.1034482344,1640222.6,3.0,0.949,,26.24,False,2026-08-13,BETA,100.0,100.0,100.0,100.0,100.0,43039441.024
0.0691810706,0.1971535381,0.2363855753,0.0108353639,0.8798,0.8313,87,78,36,70,1.831525287,4.3777,5110000000.0,37.8,4.9366,2.2166,0.2756827507,0.1067373014,0.1692308713,-0.1031287853,0.0535934409,2453089.8,3.0,0.7505,,51.31,False,2026-08-13,BILL,100.0,94.44444444444444,100.0,100.0,100.0,125868037.638
0.0855473239,0.4879825919,1.8101788664,4.1331658812,0.904,0.9938,98,99,99,86,0.8067240605,8.4605,1260000000.0,13.9,4.0634,2.2883,0.5238990492,0.3247309132,1.8445125521,-0.1483951438,0.0563598833,2986457.35,2.0,0.7767,,20.43,True,2026-08-13,BLZE,100.0,100.0,100.0,100.0,100.0,61013323.6605
0.12547098,0.1396414301,0.5373134519,0.6866178647,0.9435,0.9444,80,93,91,83,1.0852490975,5.5331,3360000000.0,21.2,3.6168,2.2637,0.2501883846,0.1562282582,0.2204764177,-0.1997749321,0.0791185155,2131579.75,0.0,0.9212,,29.87,True,2026-08-13,BRZE,100.0,100.0,100.0,100.0,100.0,63670287.1325
0.0443466292,0.1218181957,0.557294357,0.8406921217,0.8166,0.9483,76,94,94,83,0.6422981362,4.6826,4300000000.0,44.3,3.8903,1.7547,0.2227410139,0.0972595297,0.3194897541,-0.1132509465,-0.005159621,1246088.0,3.0,0.4556,,30.85,False,2026-08-13,BWIN,95.23809523809523,99.20634920634922,95.23809523809523,98.4126984126984,99.20634920634922,38441814.800000004
0.0289017062,0.1729818261,0.5752212203,0.2898550562,0.7467,0.9508,84,94,77,81,0.5479578353,4.5028,4190000000.0000005,29.6,4.9451,2.3398,0.2864524869,0.1264931404,0.1319464694,-0.2974839936,0.0215208178,9399347.3,2.0,0.9733,,7.12,False,2026-08-13,CCC,100.0,88.09523809523809,100.0,100.0,100.0,66923352.77600001
0.1058419204,0.456767772,0.8504888692,0.559108588,0.9277,0.9781,97,97,88,85,1.4343914671,5.0264,12180000000.0,1.2,6.6268,3.6801,0.4994501775,0.2768574542,0.4864462334,-0.0368153112,0.0183544277,9103192.05,3.0,0.5232,,32.18,False,2026-08-13,CHYM,100.0,100.0,100.0,100.0,100.0,292940720.169
0.2358156404,0.2326932455,0.5095916267,0.8940217578,0.9797,0.9394,90,93,95,65,0.8887900398,4.4429,4290000000.0,26.1,4.7939,2.7216,0.2706258819,0.1434397157,0.6896150782,-0.0075264226,0.0339055379,1436308.85,1.0,0.8681,,48.79,False,2026-08-13,CLMT,100.0,100.0,100.0,100.0,100.0,70077508.7915
0.0612083039,0.0553360304,0.6440887401,0.1919643401,0.8615,0.962,58,95,66,59,0.774486084,4.7897,10250000000.0,42.7,3.7208,1.933,0.2168666293,0.1119903755,0.3511188859,-0.0433536041,0.0487039169,11646268.65,1.0,0.9355,,13.35,False,2026-08-13,COMP,100.0,99.20634920634922,100.0,100.0,100.0,155477686.4775
0.0518141997,0.1068414059,0.5555133652,1.1920590377,0.8413,0.9474,73,94,97,82,0.7599868568,4.042,229650000000.0,14.2,4.0034,2.3009,0.1930569587,0.1262393806,0.649550882,-0.0060378808,0.0169086483,7644740.1,2.0,0.8211,,225.53,False,2026-08-13,CRWD,95.23809523809523,99.20634920634922,100.0,100.0,100.0,1724118234.753
0.0247813517,0.2226087321,0.437627894,0.2376761307,0.7218,0.9227,89,91,72,80,0.9707278225,3.8161,1650000000.0,27.6,4.8175,2.3793,0.2252510162,0.1077844677,0.1278859282,-0.2052006786,0.0430267728,2849220.9,2.0,0.9024,,7.03,False,2026-08-13,CXM,100.0,91.26984126984127,100.0,100.0,100.0,20030022.927
0.0,0.1372527889,0.4507277379,0.2324613495,0.4778,0.9277,79,91,71,69,0.75265762,3.9129,93710000000.0,23.3,3.8968,1.8676,0.1799097448,0.0985164726,0.1441110988,-0.2425219107,0.0177419592,4169162.6,3.0,0.7424,,216.26,False,2026-08-13,DASH,95.23809523809523,99.20634920634922,100.0,100.0,100.0,901623103.8759999
0.0321746305,0.1799671397,0.3713740175,0.478600882,0.7648,0.9035,86,88,86,80,1.1486246728,3.6299,8080000000.0,24.0,4.843,2.4983,0.2132938958,0.1096012978,0.3179698665,-0.0011120632,0.0683912924,4550182.6,2.0,0.9829,,35.93,False,2026-08-13,DBX,100.0,100.0,100.0,100.0,100.0,163488060.818
0.0897812146,0.2655913583,0.9981732444,3.404004482,0.9102,0.9842,92,98,99,84,1.3303245505,6.9291,320580000000.0,34.0,2.1656,1.6012,0.1765462098,0.1464471485,1.1742566754,-0.0379182689,0.0206604949,6040404.95,1.0,0.2749,,494.51,True,2026-08-13,DELL,100.0,100.0,100.0,100.0,100.0,2987040651.8245
0.0421052946,0.2855200827,0.3557324908,0.8928412685,0.8086,0.8989,93,87,95,61,0.6139291688,4.0969,3230000000.0,0.7,4.231,2.8574,0.2096877217,0.1813268743,0.5892526505,-0.0195761978,-0.0011731403,370111.1,2.0,0.6429,,85.14,False,2026-08-13,DGII,95.23809523809523,99.20634920634922,95.23809523809523,98.4126984126984,99.20634920634922,31511259.053999998
0.0635578846,0.20063685,0.4085713481,0.4652490599,0.8674,0.9173,88,90,85,82,1.6982463154,4.3639,12240000000.0,26.9,5.0475,2.9573,0.2824950388,0.1591502384,0.1828781888,-0.2603578164,0.1030980727,3053701.9,1.0,0.9827,,64.09,False,2026-08-13,DOCU,100.0,100.0,100.0,100.0,100.0,195711754.771
0.0595470863,0.2606857675,0.7091182549,0.393668543,0.8574,0.9677,92,96,82,64,1.1537436664,4.5157,10230000000.0,25.3,5.4089,2.395,0.3231867326,0.1442862429,0.5630373511,-0.059514927,-0.0296067298,1184198.05,2.0,0.1216,,238.61,False,2026-08-13,EAT,95.23809523809523,99.20634920634922,95.23809523809523,98.4126984126984,99.20634920634922,282561496.7105
0.0333009625,0.1259467616,0.2163385071,0.6405160442,0.7728,0.8127,77,76,90,63,1.4196311629,3.8926,2450000000.0,25.8,3.5787,3.563,0.1618480156,0.0775636458,0.4199961884,-0.0295787683,0.1091445639,524489.05,2.0,0.337,,63.92,False,2026-08-13,ECO,100.0,100.0,100.0,100.0,100.0,33525340.076000005
0.0108782834,0.1141788234,0.2302927082,0.7373928343,0.6114,0.8235,75,77,92,75,0.9715156302,4.3183,2150000000.0,35.6,2.8718,1.5797,0.1415710502,0.0800753004,0.4625764485,-0.005009844,0.0388718043,383845.6,1.0,0.9288,,101.29,False,2026-08-13,ECPG,100.0,100.0,100.0,100.0,100.0,38879720.824
0.1453867405,0.3851231353,0.7282041159,0.4248094942,0.9563,0.9689,96,96,84,84,2.2142323977,4.2599,8940000000.0,2.5,6.2877,4.4899,0.365846047,0.2769210009,0.3449752788,-0.1045071401,0.114955867,1852745.45,4.0,0.927,,86.03,True,2026-08-13,ESTC,100.0,100.0,100.0,100.0,100.0,159391691.0635
0.0567465086,0.211699512,0.5149747235,0.4509804953,0.8512,0.9408,88,93,85,80,0.4622918195,3.9075,39400000000.0,28.8,4.7538,2.3393,0.2281342253,0.1167994461,0.3058336959,-0.0090549637,0.0084159787,1657267.05,3.0,0.8833,,328.31,True,2026-08-13,EXPE,100.0,100.0,100.0,100.0,100.0,544097345.1855
0.0709459579,0.2110792724,0.4917647418,0.4524628832,0.8831,0.9373,88,92,85,83,0.8662161104,4.787,3310000000.0,39.0,3.7685,2.134,0.2200989412,0.1214540151,0.2611268865,-0.0981507876,0.0888793308,11414334.0,0.0,0.8968,,12.68,True,2026-08-13,FRSH,100.0,100.0,100.0,100.0,100.0,144733755.12
0.3074913613,0.4773622494,0.6979637975,0.871570994,0.9876,0.9669,98,96,94,86,0.6870649303,6.7974,4780000000.0,0.8,4.7046,2.9912,0.4701345578,0.2981060464,0.7122706843,-0.1378517886,0.052225718,6748616.9,5.0,0.9728,,30.02,False,2026-08-13,FSLY,100.0,84.92063492063492,100.0,100.0,94.44444444444444,202593479.338
0.0898083105,0.0898083105,0.3757962194,0.055718541,0.9106,0.9051,68,88,44,46,2.4332787724,4.3258,1070000000.0000001,29.6,2.7319,2.2267,0.134013067,0.122456962,0.1464785823,-0.4383775118,0.0619469134,2706486.85,2.0,0.6765,,10.8,False,2026-08-13,GO,100.0,90.47619047619048,100.0,100.0,100.0,29230057.980000004
0.1011379332,0.1781588315,0.4138372612,0.3847497424,0.9236,0.9191,85,90,82,80,0.7817852331,3.5905,25090000000.0,39.4,5.4432,2.9455,0.2429159608,0.1157783464,0.2785978853,-0.0078468297,0.0711623533,3343432.3,3.0,0.8926,,94.83,False,2026-08-13,GPN,100.0,100.0,100.0,100.0,100.0,317057685.009
0.1123940753,0.3651393362,0.918141493,0.4655171936,0.9333,0.9813,96,98,85,83,1.5381232322,5.0127,7320000000.0,12.1,5.0876,3.172,0.342333788,0.220318902,0.3640138986,-0.1723940895,0.062239574,4281964.45,4.0,0.939,,43.35,False,2026-08-13,GTLB,100.0,100.0,100.0,100.0,100.0,185623158.90750003
0.1240134972,0.3255040611,0.7578381044,1.7199039658,0.9424,0.9716,95,97,98,64,1.4453658827,5.3762,79210000000.0,22.3,3.546,2.6153,0.2355419929,0.1928334154,0.9496708211,-0.0662254389,0.0175199654,16346250.65,3.0,0.0372,,59.82,True,2026-08-13,HPE,100.0,100.0,100.0,100.0,100.0,977832713.883
0.0415973388,0.2966031495,0.5253291498,0.7061531126,0.8063,0.9422,94,93,92,81,1.5425380278,4.3637,28620000000.0,28.2,4.3865,2.6404,0.2367264768,0.1407744597,0.4149264571,-0.0276483202,0.0689890199,15191351.9,3.0,0.6704,,31.3,False,2026-08-13,HPQ,100.0,100.0,100.0,100.0,100.0,475489314.47
